Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2009-11-23,1152.0,2009-11-23,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.05,-0.05,-0.08,-0.07,-0.08
2009-11-24,1164.4,2009-11-24,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.05,-0.05,-0.08,-0.07
2009-11-25,1169.6,2009-11-25,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.05,-0.05,-0.08
2009-11-26,1194.6,2009-11-26,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.05,-0.05
2009-11-30,1182.0,2009-11-30,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03,-0.05
2009-12-01,1181.4,2009-12-01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02,-0.03
2009-12-02,1197.0,2009-12-02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,-0.02
2009-12-03,1216.5,2009-12-03,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0
2009-12-04,1208.7,2009-12-04,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0,0.0
2009-12-07,1160.3,2009-12-07,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01,0.0
2009-12-08,1159.8,2009-12-08,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01,0.01
2009-12-09,1129.5,2009-12-09,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01,0.01
2009-12-10,1130.1,2009-12-10,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0,0.01
2009-12-11,1133.3,2009-12-11,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0,0.0
2009-12-14,1114.6,2009-12-14,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03,0.0
2009-12-15,1128.2,2009-12-15,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04,0.03
2009-12-16,1125.7,2009-12-16,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03,0.04
2009-12-17,1138.7,2009-12-17,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02,0.03
2009-12-18,1099.0,2009-12-18,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01,0.02
2009-12-21,1111.9,2009-12-21,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02,-0.01
2009-12-22,1092.7,2009-12-22,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01,-0.02
2009-12-23,1085.1,2009-12-23,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01,-0.01
2009-12-24,1088.6,2009-12-24,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02,-0.01
2009-12-28,1108.0,2009-12-28,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03,0.02
2009-12-29,1108.9,2009-12-29,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02,0.03
2009-12-30,1098.5,2009-12-30,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01,0.02
2009-12-31,1094.1,2009-12-31,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02,0.01
2010-01-04,1099.0,2010-01-04,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01,0.02
2010-01-05,1122.0,2010-01-05,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05,0.01
2010-01-06,1118.5,2010-01-06,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04,0.05
2010-01-07,1139.0,2010-01-07,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.04
2010-01-08,1131.5,2010-01-08,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02,0.02
2010-01-11,1139.0,2010-01-11,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01,0.02
2010-01-12,1152.0,2010-01-12,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04,0.01
2010-01-13,1129.0,2010-01-13,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03,0.04
2010-01-14,1137.9,2010-01-14,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03,0.03
2010-01-15,1142.0,2010-01-15,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03,0.03
2010-01-18,1130.7,2010-01-18,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04,0.03
2010-01-20,1138.5,2010-01-20,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08,0.04
2010-01-21,1112.4,2010-01-21,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09,0.08
2010-01-22,1095.4,2010-01-22,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11,0.09
2010-01-25,1093.5,2010-01-25,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1,0.11
2010-01-26,1097.9,2010-01-26,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16,0.1
2010-01-27,1097.4,2010-01-27,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17,0.16
2010-01-28,1087.0,2010-01-28,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17,0.17
2010-01-29,1087.0,2010-01-29,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15,0.17
2010-02-01,1081.9,2010-02-01,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1,0.15
2010-02-02,1107.3,2010-02-02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11,0.1
2010-02-03,1115.8,2010-02-03,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11,0.11
2010-02-04,1110.1,2010-02-04,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09,0.11
2010-02-05,1065.7,2010-02-05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08,0.09
2010-02-08,1068.3,2010-02-08,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05,0.08
2010-02-09,1062.4,2010-02-09,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03,0.05
2010-02-10,1078.6,2010-02-10,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01,0.03
2010-02-11,1073.8,2010-02-11,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01,0.01
2010-02-12,1094.6,2010-02-12,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0,0.01
2010-02-15,1093.7,2010-02-15,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04,0.0
2010-02-17,1119.8,2010-02-17,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05,-0.04
2010-02-18,1108.3,2010-02-18,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05,-0.05
2010-02-19,1108.4,2010-02-19,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09,-0.05
2010-02-22,1122.1,2010-02-22,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09,-0.09
2010-02-23,1114.1,2010-02-23,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08,-0.09
2010-02-24,1103.5,2010-02-24,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09,-0.08
2010-02-25,1096.2,2010-02-25,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1,-0.09
2010-02-26,1108.0,2010-02-26,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08,-0.1
2010-03-01,1119.0,2010-03-01,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02,-0.08
2010-03-02,1118.0,2010-03-02,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02,-0.02
2010-03-03,1134.5,2010-03-03,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02,-0.02
2010-03-04,1139.8,2010-03-04,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01,-0.02
2010-03-05,1132.9,2010-03-05,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02,-0.01
2010-03-08,1136.0,2010-03-08,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05,-0.02
2010-03-09,1123.8,2010-03-09,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-0.05
2010-03-10,1121.5,2010-03-10,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06
2010-03-11,1108.9,2010-03-11,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08,-0.07
2010-03-12,1110.0,2010-03-12,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09,-0.08
2010-03-15,1101.7,2010-03-15,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09,-0.09
2010-03-16,1108.3,2010-03-16,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09,-0.09
2010-03-17,1126.3,2010-03-17,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09,-0.09
2010-03-18,1124.5,2010-03-18,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1,-0.09
2010-03-19,1125.8,2010-03-19,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09,-0.1
2010-03-22,1108.0,2010-03-22,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09,-0.09
2010-03-23,1102.5,2010-03-23,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08,-0.09
2010-03-24,1102.2,2010-03-24,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07,-0.08
2010-03-25,1087.4,2010-03-25,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11,-0.07
2010-03-26,1091.6,2010-03-26,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11,-0.11
2010-03-29,1110.4,2010-03-29,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12,-0.11
2010-03-30,1110.6,2010-03-30,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13,-0.12
2010-03-31,1105.1,2010-03-31,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13,-0.13
2010-04-01,1114.6,2010-04-01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13,-0.13
2010-04-05,1122.0,2010-04-05,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12,-0.13
2010-04-06,1131.9,2010-04-06,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11,-0.12
2010-04-07,1135.2,2010-04-07,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12,-0.11
2010-04-08,1150.2,2010-04-08,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12,-0.12
2010-04-09,1151.8,2010-04-09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12,-0.12
2010-04-12,1166.3,2010-04-12,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1,-0.12
2010-04-13,1156.2,2010-04-13,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09,-0.1
2010-04-14,1152.0,2010-04-14,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09,-0.09
2010-04-15,1155.8,2010-04-15,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08,-0.09
2010-04-16,1159.4,2010-04-16,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08,-0.08
2010-04-19,1137.0,2010-04-19,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07,-0.08
2010-04-20,1136.6,2010-04-20,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04,-0.07
2010-04-21,1140.1,2010-04-21,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04,-0.04
2010-04-22,1147.0,2010-04-22,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05,-0.04
2010-04-23,1141.8,2010-04-23,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05,-0.05
2010-04-26,1158.5,2010-04-26,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05,-0.05
2010-04-27,1154.2,2010-04-27,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03,-0.05
2010-04-28,1168.7,2010-04-28,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02,-0.03
2010-04-29,1165.4,2010-04-29,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02,-0.02
2010-04-30,1168.0,2010-04-30,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01,-0.02
2010-05-03,1181.0,2010-05-03,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0,0.01
2010-05-04,1182.9,2010-05-04,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0,0.0
2010-05-05,1171.2,2010-05-05,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04,0.0
2010-05-06,1176.0,2010-05-06,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06,-0.04
2010-05-07,1208.4,2010-05-07,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09,-0.06
2010-05-10,1207.0,2010-05-10,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11,-0.09
2010-05-11,1201.8,2010-05-11,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11,-0.11
2010-05-12,1232.0,2010-05-12,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1,-0.11
2010-05-13,1238.3,2010-05-13,-0.22,-0.23,-0.22,-0.21,-0.18,-0.15,-0.15,-0.13,-0.13,-0.16,-0.14,-0.14,-0.12,-0.09,-0.12,-0.12,-0.12,-0.13,-0.14,-0.11,-0.1
